,IDKABKOTA,month,geometry,longitude,latitude,year,co2,time
24,BATU,1,"MULTIPOINT ((112.51000366210928 -7.930000114440904), (112.51000366210928 -7.880000114440904), (112.51000366210928 -7.830000114440903), (112.51000366210928 -7.780000114440902), (112.56000366210928 -7.880000114440904), (112.56000366210928 -7.780000114440902))",112.52667032877595,-7.84666678110757,2018.0,646.8214509691803,2017-12-31 19:12:00
25,BATU,2,"MULTIPOINT ((112.51000366210928 -7.930000114440904), (112.51000366210928 -7.880000114440904), (112.51000366210928 -7.830000114440903), (112.51000366210928 -7.780000114440902), (112.56000366210928 -7.880000114440904), (112.56000366210928 -7.780000114440902))",112.52667032877595,-7.84666678110757,2018.0,643.5659774736771,2018-01-31 19:12:00
26,BATU,3,"MULTIPOINT ((112.51000366210928 -7.930000114440904), (112.51000366210928 -7.880000114440904), (112.51000366210928 -7.830000114440903), (112.51000366210928 -7.780000114440902), (112.56000366210928 -7.880000114440904), (112.56000366210928 -7.780000114440902))",112.52667032877595,-7.84666678110757,2018.0,640.4033655720335,2018-03-01 04:48:00
27,BATU,4,"MULTIPOINT ((112.51000366210928 -7.930000114440904), (112.51000366210928 -7.880000114440904), (112.51000366210928 -7.830000114440903), (112.51000366210928 -7.780000114440902), (112.56000366210928 -7.880000114440904), (112.56000366210928 -7.780000114440902))",112.52667032877595,-7.84666678110757,2018.0,645.5368748356726,2018-04-01 04:48:00
28,BATU,5,"MULTIPOINT ((112.51000366210928 -7.930000114440904), (112.51000366210928 -7.880000114440904), (112.51000366210928 -7.830000114440903), (112.51000366210928 -7.780000114440902), (112.56000366210928 -7.880000114440904), (112.56000366210928 -7.780000114440902))",112.52667032877595,-7.84666678110757,2018.0,650.7002214574566,2018-05-01 04:48:00
29,BATU,6,"MULTIPOINT ((112.51000366210928 -7.930000114440904), (112.51000366210928 -7.880000114440904), (112.51000366210928 -7.830000114440903), (112.51000366210928 -7.780000114440902), (112.56000366210928 -7.880000114440904), (112.56000366210928 -7.780000114440902))",112.52667032877595,-7.84666678110757,2018.0,652.9917123407384,2018-06-01 04:48:00
30,BATU,7,"MULTIPOINT ((112.51000366210928 -7.930000114440904), (112.51000366210928 -7.880000114440904), (112.51000366210928 -7.830000114440903), (112.51000366210928 -7.780000114440902), (112.56000366210928 -7.880000114440904), (112.56000366210928 -7.780000114440902))",112.52667032877595,-7.84666678110757,2018.0,650.5914252961223,2018-07-01 04:48:00
31,BATU,8,"MULTIPOINT ((112.51000366210928 -7.930000114440904), (112.51000366210928 -7.880000114440904), (112.51000366210928 -7.830000114440903), (112.51000366210928 -7.780000114440902), (112.56000366210928 -7.880000114440904), (112.56000366210928 -7.780000114440902))",112.52667032877595,-7.84666678110757,2018.0,641.3344387450114,2018-08-01 04:48:00
32,BATU,9,"MULTIPOINT ((112.51000366210928 -7.930000114440904), (112.51000366210928 -7.880000114440904), (112.51000366210928 -7.830000114440903), (112.51000366210928 -7.780000114440902), (112.56000366210928 -7.880000114440904), (112.56000366210928 -7.780000114440902))",112.52667032877595,-7.84666678110757,2018.0,638.0728945815575,2018-09-01 04:48:00
33,BATU,10,"MULTIPOINT ((112.51000366210928 -7.930000114440904), (112.51000366210928 -7.880000114440904), (112.51000366210928 -7.830000114440903), (112.51000366210928 -7.780000114440902), (112.56000366210928 -7.880000114440904), (112.56000366210928 -7.780000114440902))",112.52667032877595,-7.84666678110757,2018.0,637.1169720953035,2018-10-01 04:48:00
34,BATU,11,"MULTIPOINT ((112.51000366210928 -7.930000114440904), (112.51000366210928 -7.880000114440904), (112.51000366210928 -7.830000114440903), (112.51000366210928 -7.780000114440902), (112.56000366210928 -7.880000114440904), (112.56000366210928 -7.780000114440902))",112.52667032877595,-7.84666678110757,2018.0,640.3625046085749,2018-11-01 04:48:00
35,BATU,12,"MULTIPOINT ((112.51000366210928 -7.930000114440904), (112.51000366210928 -7.880000114440904), (112.51000366210928 -7.830000114440903), (112.51000366210928 -7.780000114440902), (112.56000366210928 -7.880000114440904), (112.56000366210928 -7.780000114440902))",112.52667032877595,-7.84666678110757,2018.0,644.0253800893636,2018-12-01 04:48:00
36,BOJONEGORO,1,"MULTIPOINT ((111.46000366210934 -7.330000114440896), (111.46000366210934 -7.280000114440895), (111.51000366210934 -7.330000114440896), (111.51000366210934 -7.280000114440895), (111.56000366210934 -7.330000114440896), (111.56000366210934 -7.280000114440895), (111.56000366210934 -7.2300001144408945), (111.61000366210934 -7.330000114440896), (111.61000366210934 -7.280000114440895), (111.61000366210934 -7.2300001144408945), (111.61000366210934 -7.180000114440894), (111.61000366210934 -7.130000114440893), (111.66000366210932 -7.380000114440897), (111.66000366210932 -7.330000114440896), (111.66000366210932 -7.280000114440895), (111.66000366210932 -7.2300001144408945), (111.66000366210932 -7.180000114440894), (111.66000366210932 -7.130000114440893), (111.66000366210932 -7.080000114440892), (111.66000366210932 -7.030000114440892), (111.71000366210932 -7.430000114440897), (111.71000366210932 -7.380000114440897), (111.71000366210932 -7.330000114440896), (111.71000366210932 -7.280000114440895), (111.71000366210932 -7.2300001144408945), (111.71000366210932 -7.180000114440894), (111.71000366210932 -7.130000114440893), (111.76000366210933 -7.430000114440897), (111.76000366210933 -7.380000114440897), (111.76000366210933 -7.330000114440896), (111.76000366210933 -7.280000114440895), (111.76000366210933 -7.2300001144408945), (111.76000366210933 -7.180000114440894), (111.76000366210933 -7.130000114440893), (111.81000366210932 -7.430000114440897), (111.81000366210932 -7.380000114440897), (111.81000366210932 -7.330000114440896), (111.81000366210932 -7.280000114440895), (111.81000366210932 -7.2300001144408945), (111.81000366210932 -7.180000114440894), (111.81000366210932 -7.130000114440893), (111.86000366210932 -7.430000114440897), (111.86000366210932 -7.380000114440897), (111.86000366210932 -7.330000114440896), (111.86000366210932 -7.280000114440895), (111.86000366210932 -7.2300001144408945), (111.86000366210932 -7.180000114440894), (111.86000366210932 -7.130000114440893), (111.91000366210932 -7.430000114440897), (111.91000366210932 -7.380000114440897), (111.91000366210932 -7.330000114440896), (111.91000366210932 -7.280000114440895), (111.91000366210932 -7.2300001144408945), (111.91000366210932 -7.180000114440894), (111.96000366210932 -7.380000114440897), (111.96000366210932 -7.330000114440896), (111.96000366210932 -7.280000114440895), (111.96000366210932 -7.2300001144408945), (111.96000366210932 -7.180000114440894), (112.01000366210933 -7.380000114440897), (112.01000366210933 -7.330000114440896), (112.01000366210933 -7.280000114440895), (112.01000366210933 -7.2300001144408945), (112.01000366210933 -7.180000114440894), (112.06000366210932 -7.380000114440897), (112.06000366210932 -7.330000114440896), (112.06000366210932 -7.280000114440895), (112.06000366210932 -7.2300001144408945), (112.06000366210932 -7.180000114440894), (112.06000366210932 -7.130000114440893), (112.06000366210932 -7.080000114440892), (112.1100036621093 -7.180000114440894), (112.1100036621093 -7.130000114440893), (112.1600036621093 -7.130000114440893))",111.81135501346067,-7.261756871197651,2018.0,658.2839408593971,2017-12-31 19:12:00
37,BOJONEGORO,2,"MULTIPOINT ((111.46000366210934 -7.330000114440896), (111.46000366210934 -7.280000114440895), (111.51000366210934 -7.330000114440896), (111.51000366210934 -7.280000114440895), (111.56000366210934 -7.330000114440896), (111.56000366210934 -7.280000114440895), (111.56000366210934 -7.2300001144408945), (111.61000366210934 -7.330000114440896), (111.61000366210934 -7.280000114440895), (111.61000366210934 -7.2300001144408945), (111.61000366210934 -7.180000114440894), (111.61000366210934 -7.130000114440893), (111.66000366210932 -7.380000114440897), (111.66000366210932 -7.330000114440896), (111.66000366210932 -7.280000114440895), (111.66000366210932 -7.2300001144408945), (111.66000366210932 -7.180000114440894), (111.66000366210932 -7.130000114440893), (111.66000366210932 -7.080000114440892), (111.66000366210932 -7.030000114440892), (111.71000366210932 -7.430000114440897), (111.71000366210932 -7.380000114440897), (111.71000366210932 -7.330000114440896), (111.71000366210932 -7.280000114440895), (111.71000366210932 -7.2300001144408945), (111.71000366210932 -7.180000114440894), (111.71000366210932 -7.130000114440893), (111.76000366210933 -7.430000114440897), (111.76000366210933 -7.380000114440897), (111.76000366210933 -7.330000114440896), (111.76000366210933 -7.280000114440895), (111.76000366210933 -7.2300001144408945), (111.76000366210933 -7.180000114440894), (111.76000366210933 -7.130000114440893), (111.81000366210932 -7.430000114440897), (111.81000366210932 -7.380000114440897), (111.81000366210932 -7.330000114440896), (111.81000366210932 -7.280000114440895), (111.81000366210932 -7.2300001144408945), (111.81000366210932 -7.180000114440894), (111.81000366210932 -7.130000114440893), (111.86000366210932 -7.430000114440897), (111.86000366210932 -7.380000114440897), (111.86000366210932 -7.330000114440896), (111.86000366210932 -7.280000114440895), (111.86000366210932 -7.2300001144408945), (111.86000366210932 -7.180000114440894), (111.86000366210932 -7.130000114440893), (111.91000366210932 -7.430000114440897), (111.91000366210932 -7.380000114440897), (111.91000366210932 -7.330000114440896), (111.91000366210932 -7.280000114440895), (111.91000366210932 -7.2300001144408945), (111.91000366210932 -7.180000114440894), (111.96000366210932 -7.380000114440897), (111.96000366210932 -7.330000114440896), (111.96000366210932 -7.280000114440895), (111.96000366210932 -7.2300001144408945), (111.96000366210932 -7.180000114440894), (112.01000366210933 -7.380000114440897), (112.01000366210933 -7.330000114440896), (112.01000366210933 -7.280000114440895), (112.01000366210933 -7.2300001144408945), (112.01000366210933 -7.180000114440894), (112.06000366210932 -7.380000114440897), (112.06000366210932 -7.330000114440896), (112.06000366210932 -7.280000114440895), (112.06000366210932 -7.2300001144408945), (112.06000366210932 -7.180000114440894), (112.06000366210932 -7.130000114440893), (112.06000366210932 -7.080000114440892), (112.1100036621093 -7.180000114440894), (112.1100036621093 -7.130000114440893), (112.1600036621093 -7.130000114440893))",111.81135501346067,-7.261756871197651,2018.0,652.4779202855971,2018-01-31 19:12:00
38,BOJONEGORO,3,"MULTIPOINT ((111.46000366210934 -7.330000114440896), (111.46000366210934 -7.280000114440895), (111.51000366210934 -7.330000114440896), (111.51000366210934 -7.280000114440895), (111.56000366210934 -7.330000114440896), (111.56000366210934 -7.280000114440895), (111.56000366210934 -7.2300001144408945), (111.61000366210934 -7.330000114440896), (111.61000366210934 -7.280000114440895), (111.61000366210934 -7.2300001144408945), (111.61000366210934 -7.180000114440894), (111.61000366210934 -7.130000114440893), (111.66000366210932 -7.380000114440897), (111.66000366210932 -7.330000114440896), (111.66000366210932 -7.280000114440895), (111.66000366210932 -7.2300001144408945), (111.66000366210932 -7.180000114440894), (111.66000366210932 -7.130000114440893), (111.66000366210932 -7.080000114440892), (111.66000366210932 -7.030000114440892), (111.71000366210932 -7.430000114440897), (111.71000366210932 -7.380000114440897), (111.71000366210932 -7.330000114440896), (111.71000366210932 -7.280000114440895), (111.71000366210932 -7.2300001144408945), (111.71000366210932 -7.180000114440894), (111.71000366210932 -7.130000114440893), (111.76000366210933 -7.430000114440897), (111.76000366210933 -7.380000114440897), (111.76000366210933 -7.330000114440896), (111.76000366210933 -7.280000114440895), (111.76000366210933 -7.2300001144408945), (111.76000366210933 -7.180000114440894), (111.76000366210933 -7.130000114440893), (111.81000366210932 -7.430000114440897), (111.81000366210932 -7.380000114440897), (111.81000366210932 -7.330000114440896), (111.81000366210932 -7.280000114440895), (111.81000366210932 -7.2300001144408945), (111.81000366210932 -7.180000114440894), (111.81000366210932 -7.130000114440893), (111.86000366210932 -7.430000114440897), (111.86000366210932 -7.380000114440897), (111.86000366210932 -7.330000114440896), (111.86000366210932 -7.280000114440895), (111.86000366210932 -7.2300001144408945), (111.86000366210932 -7.180000114440894), (111.86000366210932 -7.130000114440893), (111.91000366210932 -7.430000114440897), (111.91000366210932 -7.380000114440897), (111.91000366210932 -7.330000114440896), (111.91000366210932 -7.280000114440895), (111.91000366210932 -7.2300001144408945), (111.91000366210932 -7.180000114440894), (111.96000366210932 -7.380000114440897), (111.96000366210932 -7.330000114440896), (111.96000366210932 -7.280000114440895), (111.96000366210932 -7.2300001144408945), (111.96000366210932 -7.180000114440894), (112.01000366210933 -7.380000114440897), (112.01000366210933 -7.330000114440896), (112.01000366210933 -7.280000114440895), (112.01000366210933 -7.2300001144408945), (112.01000366210933 -7.180000114440894), (112.06000366210932 -7.380000114440897), (112.06000366210932 -7.330000114440896), (112.06000366210932 -7.280000114440895), (112.06000366210932 -7.2300001144408945), (112.06000366210932 -7.180000114440894), (112.06000366210932 -7.130000114440893), (112.06000366210932 -7.080000114440892), (112.1100036621093 -7.180000114440894), (112.1100036621093 -7.130000114440893), (112.1600036621093 -7.130000114440893))",111.81135501346067,-7.261756871197651,2018.0,653.9541651814967,2018-03-01 04:48:00
39,BOJONEGORO,4,"MULTIPOINT ((111.46000366210934 -7.330000114440896), (111.46000366210934 -7.280000114440895), (111.51000366210934 -7.330000114440896), (111.51000366210934 -7.280000114440895), (111.56000366210934 -7.330000114440896), (111.56000366210934 -7.280000114440895), (111.56000366210934 -7.2300001144408945), (111.61000366210934 -7.330000114440896), (111.61000366210934 -7.280000114440895), (111.61000366210934 -7.2300001144408945), (111.61000366210934 -7.180000114440894), (111.61000366210934 -7.130000114440893), (111.66000366210932 -7.380000114440897), (111.66000366210932 -7.330000114440896), (111.66000366210932 -7.280000114440895), (111.66000366210932 -7.2300001144408945), (111.66000366210932 -7.180000114440894), (111.66000366210932 -7.130000114440893), (111.66000366210932 -7.080000114440892), (111.66000366210932 -7.030000114440892), (111.71000366210932 -7.430000114440897), (111.71000366210932 -7.380000114440897), (111.71000366210932 -7.330000114440896), (111.71000366210932 -7.280000114440895), (111.71000366210932 -7.2300001144408945), (111.71000366210932 -7.180000114440894), (111.71000366210932 -7.130000114440893), (111.76000366210933 -7.430000114440897), (111.76000366210933 -7.380000114440897), (111.76000366210933 -7.330000114440896), (111.76000366210933 -7.280000114440895), (111.76000366210933 -7.2300001144408945), (111.76000366210933 -7.180000114440894), (111.76000366210933 -7.130000114440893), (111.81000366210932 -7.430000114440897), (111.81000366210932 -7.380000114440897), (111.81000366210932 -7.330000114440896), (111.81000366210932 -7.280000114440895), (111.81000366210932 -7.2300001144408945), (111.81000366210932 -7.180000114440894), (111.81000366210932 -7.130000114440893), (111.86000366210932 -7.430000114440897), (111.86000366210932 -7.380000114440897), (111.86000366210932 -7.330000114440896), (111.86000366210932 -7.280000114440895), (111.86000366210932 -7.2300001144408945), (111.86000366210932 -7.180000114440894), (111.86000366210932 -7.130000114440893), (111.91000366210932 -7.430000114440897), (111.91000366210932 -7.380000114440897), (111.91000366210932 -7.330000114440896), (111.91000366210932 -7.280000114440895), (111.91000366210932 -7.2300001144408945), (111.91000366210932 -7.180000114440894), (111.96000366210932 -7.380000114440897), (111.96000366210932 -7.330000114440896), (111.96000366210932 -7.280000114440895), (111.96000366210932 -7.2300001144408945), (111.96000366210932 -7.180000114440894), (112.01000366210933 -7.380000114440897), (112.01000366210933 -7.330000114440896), (112.01000366210933 -7.280000114440895), (112.01000366210933 -7.2300001144408945), (112.01000366210933 -7.180000114440894), (112.06000366210932 -7.380000114440897), (112.06000366210932 -7.330000114440896), (112.06000366210932 -7.280000114440895), (112.06000366210932 -7.2300001144408945), (112.06000366210932 -7.180000114440894), (112.06000366210932 -7.130000114440893), (112.06000366210932 -7.080000114440892), (112.1100036621093 -7.180000114440894), (112.1100036621093 -7.130000114440893), (112.1600036621093 -7.130000114440893))",111.81135501346067,-7.261756871197651,2018.0,654.4909368449131,2018-04-01 04:48:00
40,BOJONEGORO,5,"MULTIPOINT ((111.46000366210934 -7.330000114440896), (111.46000366210934 -7.280000114440895), (111.51000366210934 -7.330000114440896), (111.51000366210934 -7.280000114440895), (111.56000366210934 -7.330000114440896), (111.56000366210934 -7.280000114440895), (111.56000366210934 -7.2300001144408945), (111.61000366210934 -7.330000114440896), (111.61000366210934 -7.280000114440895), (111.61000366210934 -7.2300001144408945), (111.61000366210934 -7.180000114440894), (111.61000366210934 -7.130000114440893), (111.66000366210932 -7.380000114440897), (111.66000366210932 -7.330000114440896), (111.66000366210932 -7.280000114440895), (111.66000366210932 -7.2300001144408945), (111.66000366210932 -7.180000114440894), (111.66000366210932 -7.130000114440893), (111.66000366210932 -7.080000114440892), (111.66000366210932 -7.030000114440892), (111.71000366210932 -7.430000114440897), (111.71000366210932 -7.380000114440897), (111.71000366210932 -7.330000114440896), (111.71000366210932 -7.280000114440895), (111.71000366210932 -7.2300001144408945), (111.71000366210932 -7.180000114440894), (111.71000366210932 -7.130000114440893), (111.76000366210933 -7.430000114440897), (111.76000366210933 -7.380000114440897), (111.76000366210933 -7.330000114440896), (111.76000366210933 -7.280000114440895), (111.76000366210933 -7.2300001144408945), (111.76000366210933 -7.180000114440894), (111.76000366210933 -7.130000114440893), (111.81000366210932 -7.430000114440897), (111.81000366210932 -7.380000114440897), (111.81000366210932 -7.330000114440896), (111.81000366210932 -7.280000114440895), (111.81000366210932 -7.2300001144408945), (111.81000366210932 -7.180000114440894), (111.81000366210932 -7.130000114440893), (111.86000366210932 -7.430000114440897), (111.86000366210932 -7.380000114440897), (111.86000366210932 -7.330000114440896), (111.86000366210932 -7.280000114440895), (111.86000366210932 -7.2300001144408945), (111.86000366210932 -7.180000114440894), (111.86000366210932 -7.130000114440893), (111.91000366210932 -7.430000114440897), (111.91000366210932 -7.380000114440897), (111.91000366210932 -7.330000114440896), (111.91000366210932 -7.280000114440895), (111.91000366210932 -7.2300001144408945), (111.91000366210932 -7.180000114440894), (111.96000366210932 -7.380000114440897), (111.96000366210932 -7.330000114440896), (111.96000366210932 -7.280000114440895), (111.96000366210932 -7.2300001144408945), (111.96000366210932 -7.180000114440894), (112.01000366210933 -7.380000114440897), (112.01000366210933 -7.330000114440896), (112.01000366210933 -7.280000114440895), (112.01000366210933 -7.2300001144408945), (112.01000366210933 -7.180000114440894), (112.06000366210932 -7.380000114440897), (112.06000366210932 -7.330000114440896), (112.06000366210932 -7.280000114440895), (112.06000366210932 -7.2300001144408945), (112.06000366210932 -7.180000114440894), (112.06000366210932 -7.130000114440893), (112.06000366210932 -7.080000114440892), (112.1100036621093 -7.180000114440894), (112.1100036621093 -7.130000114440893), (112.1600036621093 -7.130000114440893))",111.81135501346067,-7.261756871197651,2018.0,663.8565185497633,2018-05-01 04:48:00
41,BOJONEGORO,6,"MULTIPOINT ((111.46000366210934 -7.330000114440896), (111.46000366210934 -7.280000114440895), (111.51000366210934 -7.330000114440896), (111.51000366210934 -7.280000114440895), (111.56000366210934 -7.330000114440896), (111.56000366210934 -7.280000114440895), (111.56000366210934 -7.2300001144408945), (111.61000366210934 -7.330000114440896), (111.61000366210934 -7.280000114440895), (111.61000366210934 -7.2300001144408945), (111.61000366210934 -7.180000114440894), (111.61000366210934 -7.130000114440893), (111.66000366210932 -7.380000114440897), (111.66000366210932 -7.330000114440896), (111.66000366210932 -7.280000114440895), (111.66000366210932 -7.2300001144408945), (111.66000366210932 -7.180000114440894), (111.66000366210932 -7.130000114440893), (111.66000366210932 -7.080000114440892), (111.66000366210932 -7.030000114440892), (111.71000366210932 -7.430000114440897), (111.71000366210932 -7.380000114440897), (111.71000366210932 -7.330000114440896), (111.71000366210932 -7.280000114440895), (111.71000366210932 -7.2300001144408945), (111.71000366210932 -7.180000114440894), (111.71000366210932 -7.130000114440893), (111.76000366210933 -7.430000114440897), (111.76000366210933 -7.380000114440897), (111.76000366210933 -7.330000114440896), (111.76000366210933 -7.280000114440895), (111.76000366210933 -7.2300001144408945), (111.76000366210933 -7.180000114440894), (111.76000366210933 -7.130000114440893), (111.81000366210932 -7.430000114440897), (111.81000366210932 -7.380000114440897), (111.81000366210932 -7.330000114440896), (111.81000366210932 -7.280000114440895), (111.81000366210932 -7.2300001144408945), (111.81000366210932 -7.180000114440894), (111.81000366210932 -7.130000114440893), (111.86000366210932 -7.430000114440897), (111.86000366210932 -7.380000114440897), (111.86000366210932 -7.330000114440896), (111.86000366210932 -7.280000114440895), (111.86000366210932 -7.2300001144408945), (111.86000366210932 -7.180000114440894), (111.86000366210932 -7.130000114440893), (111.91000366210932 -7.430000114440897), (111.91000366210932 -7.380000114440897), (111.91000366210932 -7.330000114440896), (111.91000366210932 -7.280000114440895), (111.91000366210932 -7.2300001144408945), (111.91000366210932 -7.180000114440894), (111.96000366210932 -7.380000114440897), (111.96000366210932 -7.330000114440896), (111.96000366210932 -7.280000114440895), (111.96000366210932 -7.2300001144408945), (111.96000366210932 -7.180000114440894), (112.01000366210933 -7.380000114440897), (112.01000366210933 -7.330000114440896), (112.01000366210933 -7.280000114440895), (112.01000366210933 -7.2300001144408945), (112.01000366210933 -7.180000114440894), (112.06000366210932 -7.380000114440897), (112.06000366210932 -7.330000114440896), (112.06000366210932 -7.280000114440895), (112.06000366210932 -7.2300001144408945), (112.06000366210932 -7.180000114440894), (112.06000366210932 -7.130000114440893), (112.06000366210932 -7.080000114440892), (112.1100036621093 -7.180000114440894), (112.1100036621093 -7.130000114440893), (112.1600036621093 -7.130000114440893))",111.81135501346067,-7.261756871197651,2018.0,662.87294139332,2018-06-01 04:48:00
42,BOJONEGORO,7,"MULTIPOINT ((111.46000366210934 -7.330000114440896), (111.46000366210934 -7.280000114440895), (111.51000366210934 -7.330000114440896), (111.51000366210934 -7.280000114440895), (111.56000366210934 -7.330000114440896), (111.56000366210934 -7.280000114440895), (111.56000366210934 -7.2300001144408945), (111.61000366210934 -7.330000114440896), (111.61000366210934 -7.280000114440895), (111.61000366210934 -7.2300001144408945), (111.61000366210934 -7.180000114440894), (111.61000366210934 -7.130000114440893), (111.66000366210932 -7.380000114440897), (111.66000366210932 -7.330000114440896), (111.66000366210932 -7.280000114440895), (111.66000366210932 -7.2300001144408945), (111.66000366210932 -7.180000114440894), (111.66000366210932 -7.130000114440893), (111.66000366210932 -7.080000114440892), (111.66000366210932 -7.030000114440892), (111.71000366210932 -7.430000114440897), (111.71000366210932 -7.380000114440897), (111.71000366210932 -7.330000114440896), (111.71000366210932 -7.280000114440895), (111.71000366210932 -7.2300001144408945), (111.71000366210932 -7.180000114440894), (111.71000366210932 -7.130000114440893), (111.76000366210933 -7.430000114440897), (111.76000366210933 -7.380000114440897), (111.76000366210933 -7.330000114440896), (111.76000366210933 -7.280000114440895), (111.76000366210933 -7.2300001144408945), (111.76000366210933 -7.180000114440894), (111.76000366210933 -7.130000114440893), (111.81000366210932 -7.430000114440897), (111.81000366210932 -7.380000114440897), (111.81000366210932 -7.330000114440896), (111.81000366210932 -7.280000114440895), (111.81000366210932 -7.2300001144408945), (111.81000366210932 -7.180000114440894), (111.81000366210932 -7.130000114440893), (111.86000366210932 -7.430000114440897), (111.86000366210932 -7.380000114440897), (111.86000366210932 -7.330000114440896), (111.86000366210932 -7.280000114440895), (111.86000366210932 -7.2300001144408945), (111.86000366210932 -7.180000114440894), (111.86000366210932 -7.130000114440893), (111.91000366210932 -7.430000114440897), (111.91000366210932 -7.380000114440897), (111.91000366210932 -7.330000114440896), (111.91000366210932 -7.280000114440895), (111.91000366210932 -7.2300001144408945), (111.91000366210932 -7.180000114440894), (111.96000366210932 -7.380000114440897), (111.96000366210932 -7.330000114440896), (111.96000366210932 -7.280000114440895), (111.96000366210932 -7.2300001144408945), (111.96000366210932 -7.180000114440894), (112.01000366210933 -7.380000114440897), (112.01000366210933 -7.330000114440896), (112.01000366210933 -7.280000114440895), (112.01000366210933 -7.2300001144408945), (112.01000366210933 -7.180000114440894), (112.06000366210932 -7.380000114440897), (112.06000366210932 -7.330000114440896), (112.06000366210932 -7.280000114440895), (112.06000366210932 -7.2300001144408945), (112.06000366210932 -7.180000114440894), (112.06000366210932 -7.130000114440893), (112.06000366210932 -7.080000114440892), (112.1100036621093 -7.180000114440894), (112.1100036621093 -7.130000114440893), (112.1600036621093 -7.130000114440893))",111.81135501346067,-7.261756871197651,2018.0,660.3673691707277,2018-07-01 04:48:00
43,BOJONEGORO,8,"MULTIPOINT ((111.46000366210934 -7.330000114440896), (111.46000366210934 -7.280000114440895), (111.51000366210934 -7.330000114440896), (111.51000366210934 -7.280000114440895), (111.56000366210934 -7.330000114440896), (111.56000366210934 -7.280000114440895), (111.56000366210934 -7.2300001144408945), (111.61000366210934 -7.330000114440896), (111.61000366210934 -7.280000114440895), (111.61000366210934 -7.2300001144408945), (111.61000366210934 -7.180000114440894), (111.61000366210934 -7.130000114440893), (111.66000366210932 -7.380000114440897), (111.66000366210932 -7.330000114440896), (111.66000366210932 -7.280000114440895), (111.66000366210932 -7.2300001144408945), (111.66000366210932 -7.180000114440894), (111.66000366210932 -7.130000114440893), (111.66000366210932 -7.080000114440892), (111.66000366210932 -7.030000114440892), (111.71000366210932 -7.430000114440897), (111.71000366210932 -7.380000114440897), (111.71000366210932 -7.330000114440896), (111.71000366210932 -7.280000114440895), (111.71000366210932 -7.2300001144408945), (111.71000366210932 -7.180000114440894), (111.71000366210932 -7.130000114440893), (111.76000366210933 -7.430000114440897), (111.76000366210933 -7.380000114440897), (111.76000366210933 -7.330000114440896), (111.76000366210933 -7.280000114440895), (111.76000366210933 -7.2300001144408945), (111.76000366210933 -7.180000114440894), (111.76000366210933 -7.130000114440893), (111.81000366210932 -7.430000114440897), (111.81000366210932 -7.380000114440897), (111.81000366210932 -7.330000114440896), (111.81000366210932 -7.280000114440895), (111.81000366210932 -7.2300001144408945), (111.81000366210932 -7.180000114440894), (111.81000366210932 -7.130000114440893), (111.86000366210932 -7.430000114440897), (111.86000366210932 -7.380000114440897), (111.86000366210932 -7.330000114440896), (111.86000366210932 -7.280000114440895), (111.86000366210932 -7.2300001144408945), (111.86000366210932 -7.180000114440894), (111.86000366210932 -7.130000114440893), (111.91000366210932 -7.430000114440897), (111.91000366210932 -7.380000114440897), (111.91000366210932 -7.330000114440896), (111.91000366210932 -7.280000114440895), (111.91000366210932 -7.2300001144408945), (111.91000366210932 -7.180000114440894), (111.96000366210932 -7.380000114440897), (111.96000366210932 -7.330000114440896), (111.96000366210932 -7.280000114440895), (111.96000366210932 -7.2300001144408945), (111.96000366210932 -7.180000114440894), (112.01000366210933 -7.380000114440897), (112.01000366210933 -7.330000114440896), (112.01000366210933 -7.280000114440895), (112.01000366210933 -7.2300001144408945), (112.01000366210933 -7.180000114440894), (112.06000366210932 -7.380000114440897), (112.06000366210932 -7.330000114440896), (112.06000366210932 -7.280000114440895), (112.06000366210932 -7.2300001144408945), (112.06000366210932 -7.180000114440894), (112.06000366210932 -7.130000114440893), (112.06000366210932 -7.080000114440892), (112.1100036621093 -7.180000114440894), (112.1100036621093 -7.130000114440893), (112.1600036621093 -7.130000114440893))",111.81135501346067,-7.261756871197651,2018.0,646.7317053622102,2018-08-01 04:48:00
