,WADMPR,year,geometry,longitude,latitude,month,tcch4,time
0,Aceh,2016,"MULTIPOINT ((95.31999969482423 5.209999847412149), (95.31999969482423 5.359999847412151), (95.31999969482423 5.509999847412153), (95.31999969482423 5.809999847412151), (95.46999969482424 4.909999847412152), (95.46999969482424 5.059999847412151), (95.46999969482424 5.209999847412149), (95.46999969482424 5.359999847412151), (95.46999969482424 5.509999847412153), (95.61999969482426 4.75999984741215), (95.61999969482426 4.909999847412152), (95.61999969482426 5.059999847412151), (95.61999969482426 5.209999847412149), (95.61999969482426 5.359999847412151), (95.61999969482426 5.509999847412153), (95.76999969482426 2.8099998474121453), (95.76999969482426 4.609999847412148), (95.76999969482426 4.75999984741215), (95.76999969482426 4.909999847412152), (95.76999969482426 5.059999847412151), (95.76999969482426 5.209999847412149), (95.76999969482426 5.359999847412151), (95.76999969482426 5.509999847412153), (95.91999969482428 2.659999847412145), (95.91999969482428 2.8099998474121453), (95.91999969482428 4.459999847412149), (95.91999969482428 4.609999847412148), (95.91999969482428 4.75999984741215), (95.91999969482428 4.909999847412152), (95.91999969482428 5.059999847412151), (95.91999969482428 5.209999847412149), (95.91999969482428 5.359999847412151), (96.06999969482428 2.659999847412145), (96.06999969482428 4.309999847412151), (96.06999969482428 4.459999847412149), (96.06999969482428 4.609999847412148), (96.06999969482428 4.75999984741215), (96.06999969482428 4.909999847412152), (96.06999969482428 5.059999847412151), (96.06999969482428 5.209999847412149), (96.21999969482428 2.5099998474121445), (96.21999969482428 4.1599998474121485), (96.21999969482428 4.309999847412151), (96.21999969482428 4.459999847412149), (96.21999969482428 4.609999847412148), (96.21999969482428 4.75999984741215), (96.21999969482428 4.909999847412152), (96.21999969482428 5.059999847412151), (96.21999969482428 5.209999847412149), (96.36999969482429 2.359999847412144), (96.36999969482429 4.009999847412146), (96.36999969482429 4.1599998474121485), (96.36999969482429 4.309999847412151), (96.36999969482429 4.459999847412149), (96.36999969482429 4.609999847412148), (96.36999969482429 4.75999984741215), (96.36999969482429 4.909999847412152), (96.36999969482429 5.059999847412151), (96.36999969482429 5.209999847412149), (96.51999969482428 3.859999847412148), (96.51999969482428 4.009999847412146), (96.51999969482428 4.1599998474121485), (96.51999969482428 4.309999847412151), (96.51999969482428 4.459999847412149), (96.51999969482428 4.609999847412148), (96.51999969482428 4.75999984741215), (96.51999969482428 4.909999847412152), (96.51999969482428 5.059999847412151), (96.6699996948243 3.859999847412148), (96.6699996948243 4.009999847412146), (96.6699996948243 4.1599998474121485), (96.6699996948243 4.309999847412151), (96.6699996948243 4.459999847412149), (96.6699996948243 4.609999847412148), (96.6699996948243 4.75999984741215), (96.6699996948243 4.909999847412152), (96.6699996948243 5.059999847412151), (96.6699996948243 5.209999847412149), (96.8199996948243 3.859999847412148), (96.8199996948243 4.009999847412146), (96.8199996948243 4.1599998474121485), (96.8199996948243 4.309999847412151), (96.8199996948243 4.459999847412149), (96.8199996948243 4.609999847412148), (96.8199996948243 4.75999984741215), (96.8199996948243 4.909999847412152), (96.8199996948243 5.059999847412151), (96.8199996948243 5.209999847412149), (96.96999969482432 3.709999847412149), (96.96999969482432 3.859999847412148), (96.96999969482432 4.009999847412146), (96.96999969482432 4.1599998474121485), (96.96999969482432 4.309999847412151), (96.96999969482432 4.459999847412149), (96.96999969482432 4.609999847412148), (96.96999969482432 4.75999984741215), (96.96999969482432 4.909999847412152), (96.96999969482432 5.059999847412151), (96.96999969482432 5.209999847412149), (97.11999969482432 2.0599998474121435), (97.11999969482432 2.209999847412144), (97.11999969482432 3.4099998474121467), (97.11999969482432 3.559999847412147), (97.11999969482432 3.709999847412149), (97.11999969482432 3.859999847412148), (97.11999969482432 4.009999847412146), (97.11999969482432 4.1599998474121485), (97.11999969482432 4.309999847412151), (97.11999969482432 4.459999847412149), (97.11999969482432 4.609999847412148), (97.11999969482432 4.75999984741215), (97.11999969482432 4.909999847412152), (97.11999969482432 5.059999847412151), (97.11999969482432 5.209999847412149), (97.26999969482432 2.209999847412144), (97.26999969482432 3.2599998474121463), (97.26999969482432 3.4099998474121467), (97.26999969482432 3.559999847412147), (97.26999969482432 3.709999847412149), (97.26999969482432 3.859999847412148), (97.26999969482432 4.009999847412146), (97.26999969482432 4.1599998474121485), (97.26999969482432 4.309999847412151), (97.26999969482432 4.459999847412149), (97.26999969482432 4.609999847412148), (97.26999969482432 4.75999984741215), (97.26999969482432 4.909999847412152), (97.26999969482432 5.059999847412151), (97.41999969482433 2.9599998474121456), (97.41999969482433 3.109999847412146), (97.41999969482433 3.2599998474121463), (97.41999969482433 3.4099998474121467), (97.41999969482433 3.559999847412147), (97.41999969482433 3.709999847412149), (97.41999969482433 3.859999847412148), (97.41999969482433 4.009999847412146), (97.41999969482433 4.1599998474121485), (97.41999969482433 4.309999847412151), (97.41999969482433 4.459999847412149), (97.41999969482433 4.609999847412148), (97.41999969482433 4.75999984741215), (97.41999969482433 4.909999847412152), (97.41999969482433 5.059999847412151), (97.41999969482433 5.209999847412149), (97.56999969482432 2.9599998474121456), (97.56999969482432 3.109999847412146), (97.56999969482432 3.2599998474121463), (97.56999969482432 3.4099998474121467), (97.56999969482432 3.559999847412147), (97.56999969482432 3.709999847412149), (97.56999969482432 3.859999847412148), (97.56999969482432 4.009999847412146), (97.56999969482432 4.1599998474121485), (97.56999969482432 4.309999847412151), (97.56999969482432 4.459999847412149), (97.56999969482432 4.609999847412148), (97.56999969482432 4.75999984741215), (97.56999969482432 4.909999847412152), (97.56999969482432 5.059999847412151), (97.71999969482434 2.359999847412144), (97.71999969482434 2.5099998474121445), (97.71999969482434 2.659999847412145), (97.71999969482434 2.8099998474121453), (97.71999969482434 2.9599998474121456), (97.71999969482434 3.109999847412146), (97.71999969482434 3.2599998474121463), (97.71999969482434 3.4099998474121467), (97.71999969482434 3.559999847412147), (97.71999969482434 3.709999847412149), (97.71999969482434 3.859999847412148), (97.71999969482434 4.009999847412146), (97.71999969482434 4.1599998474121485), (97.71999969482434 4.309999847412151), (97.71999969482434 4.459999847412149), (97.71999969482434 4.609999847412148), (97.71999969482434 4.75999984741215), (97.71999969482434 4.909999847412152), (97.86999969482434 2.359999847412144), (97.86999969482434 2.5099998474121445), (97.86999969482434 2.659999847412145), (97.86999969482434 2.8099998474121453), (97.86999969482434 2.9599998474121456), (97.86999969482434 3.109999847412146), (97.86999969482434 3.2599998474121463), (97.86999969482434 3.4099998474121467), (97.86999969482434 3.559999847412147), (97.86999969482434 3.859999847412148), (97.86999969482434 4.009999847412146), (97.86999969482434 4.1599998474121485), (97.86999969482434 4.309999847412151), (97.86999969482434 4.459999847412149), (97.86999969482434 4.609999847412148), (97.86999969482434 4.75999984741215), (98.01999969482436 2.359999847412144), (98.01999969482436 2.5099998474121445), (98.01999969482436 2.659999847412145), (98.01999969482436 2.8099998474121453), (98.01999969482436 4.009999847412146), (98.01999969482436 4.1599998474121485), (98.01999969482436 4.309999847412151), (98.01999969482436 4.459999847412149), (98.16999969482436 2.359999847412144), (98.16999969482436 4.309999847412151), (98.16999969482436 4.459999847412149))",96.93470557717725,4.212205729765089,6.5,1838.9352071668752,2016-06-16 08:00:00.000000000
1,Aceh,2017,"MULTIPOINT ((95.31999969482423 5.209999847412149), (95.31999969482423 5.359999847412151), (95.31999969482423 5.509999847412153), (95.31999969482423 5.809999847412151), (95.46999969482424 4.909999847412152), (95.46999969482424 5.059999847412151), (95.46999969482424 5.209999847412149), (95.46999969482424 5.359999847412151), (95.46999969482424 5.509999847412153), (95.61999969482426 4.75999984741215), (95.61999969482426 4.909999847412152), (95.61999969482426 5.059999847412151), (95.61999969482426 5.209999847412149), (95.61999969482426 5.359999847412151), (95.61999969482426 5.509999847412153), (95.76999969482426 2.8099998474121453), (95.76999969482426 4.609999847412148), (95.76999969482426 4.75999984741215), (95.76999969482426 4.909999847412152), (95.76999969482426 5.059999847412151), (95.76999969482426 5.209999847412149), (95.76999969482426 5.359999847412151), (95.76999969482426 5.509999847412153), (95.91999969482428 2.659999847412145), (95.91999969482428 2.8099998474121453), (95.91999969482428 4.459999847412149), (95.91999969482428 4.609999847412148), (95.91999969482428 4.75999984741215), (95.91999969482428 4.909999847412152), (95.91999969482428 5.059999847412151), (95.91999969482428 5.209999847412149), (95.91999969482428 5.359999847412151), (96.06999969482428 2.659999847412145), (96.06999969482428 4.309999847412151), (96.06999969482428 4.459999847412149), (96.06999969482428 4.609999847412148), (96.06999969482428 4.75999984741215), (96.06999969482428 4.909999847412152), (96.06999969482428 5.059999847412151), (96.06999969482428 5.209999847412149), (96.21999969482428 2.5099998474121445), (96.21999969482428 4.1599998474121485), (96.21999969482428 4.309999847412151), (96.21999969482428 4.459999847412149), (96.21999969482428 4.609999847412148), (96.21999969482428 4.75999984741215), (96.21999969482428 4.909999847412152), (96.21999969482428 5.059999847412151), (96.21999969482428 5.209999847412149), (96.36999969482429 2.359999847412144), (96.36999969482429 4.009999847412146), (96.36999969482429 4.1599998474121485), (96.36999969482429 4.309999847412151), (96.36999969482429 4.459999847412149), (96.36999969482429 4.609999847412148), (96.36999969482429 4.75999984741215), (96.36999969482429 4.909999847412152), (96.36999969482429 5.059999847412151), (96.36999969482429 5.209999847412149), (96.51999969482428 3.859999847412148), (96.51999969482428 4.009999847412146), (96.51999969482428 4.1599998474121485), (96.51999969482428 4.309999847412151), (96.51999969482428 4.459999847412149), (96.51999969482428 4.609999847412148), (96.51999969482428 4.75999984741215), (96.51999969482428 4.909999847412152), (96.51999969482428 5.059999847412151), (96.6699996948243 3.859999847412148), (96.6699996948243 4.009999847412146), (96.6699996948243 4.1599998474121485), (96.6699996948243 4.309999847412151), (96.6699996948243 4.459999847412149), (96.6699996948243 4.609999847412148), (96.6699996948243 4.75999984741215), (96.6699996948243 4.909999847412152), (96.6699996948243 5.059999847412151), (96.6699996948243 5.209999847412149), (96.8199996948243 3.859999847412148), (96.8199996948243 4.009999847412146), (96.8199996948243 4.1599998474121485), (96.8199996948243 4.309999847412151), (96.8199996948243 4.459999847412149), (96.8199996948243 4.609999847412148), (96.8199996948243 4.75999984741215), (96.8199996948243 4.909999847412152), (96.8199996948243 5.059999847412151), (96.8199996948243 5.209999847412149), (96.96999969482432 3.709999847412149), (96.96999969482432 3.859999847412148), (96.96999969482432 4.009999847412146), (96.96999969482432 4.1599998474121485), (96.96999969482432 4.309999847412151), (96.96999969482432 4.459999847412149), (96.96999969482432 4.609999847412148), (96.96999969482432 4.75999984741215), (96.96999969482432 4.909999847412152), (96.96999969482432 5.059999847412151), (96.96999969482432 5.209999847412149), (97.11999969482432 2.0599998474121435), (97.11999969482432 2.209999847412144), (97.11999969482432 3.4099998474121467), (97.11999969482432 3.559999847412147), (97.11999969482432 3.709999847412149), (97.11999969482432 3.859999847412148), (97.11999969482432 4.009999847412146), (97.11999969482432 4.1599998474121485), (97.11999969482432 4.309999847412151), (97.11999969482432 4.459999847412149), (97.11999969482432 4.609999847412148), (97.11999969482432 4.75999984741215), (97.11999969482432 4.909999847412152), (97.11999969482432 5.059999847412151), (97.11999969482432 5.209999847412149), (97.26999969482432 2.209999847412144), (97.26999969482432 3.2599998474121463), (97.26999969482432 3.4099998474121467), (97.26999969482432 3.559999847412147), (97.26999969482432 3.709999847412149), (97.26999969482432 3.859999847412148), (97.26999969482432 4.009999847412146), (97.26999969482432 4.1599998474121485), (97.26999969482432 4.309999847412151), (97.26999969482432 4.459999847412149), (97.26999969482432 4.609999847412148), (97.26999969482432 4.75999984741215), (97.26999969482432 4.909999847412152), (97.26999969482432 5.059999847412151), (97.41999969482433 2.9599998474121456), (97.41999969482433 3.109999847412146), (97.41999969482433 3.2599998474121463), (97.41999969482433 3.4099998474121467), (97.41999969482433 3.559999847412147), (97.41999969482433 3.709999847412149), (97.41999969482433 3.859999847412148), (97.41999969482433 4.009999847412146), (97.41999969482433 4.1599998474121485), (97.41999969482433 4.309999847412151), (97.41999969482433 4.459999847412149), (97.41999969482433 4.609999847412148), (97.41999969482433 4.75999984741215), (97.41999969482433 4.909999847412152), (97.41999969482433 5.059999847412151), (97.41999969482433 5.209999847412149), (97.56999969482432 2.9599998474121456), (97.56999969482432 3.109999847412146), (97.56999969482432 3.2599998474121463), (97.56999969482432 3.4099998474121467), (97.56999969482432 3.559999847412147), (97.56999969482432 3.709999847412149), (97.56999969482432 3.859999847412148), (97.56999969482432 4.009999847412146), (97.56999969482432 4.1599998474121485), (97.56999969482432 4.309999847412151), (97.56999969482432 4.459999847412149), (97.56999969482432 4.609999847412148), (97.56999969482432 4.75999984741215), (97.56999969482432 4.909999847412152), (97.56999969482432 5.059999847412151), (97.71999969482434 2.359999847412144), (97.71999969482434 2.5099998474121445), (97.71999969482434 2.659999847412145), (97.71999969482434 2.8099998474121453), (97.71999969482434 2.9599998474121456), (97.71999969482434 3.109999847412146), (97.71999969482434 3.2599998474121463), (97.71999969482434 3.4099998474121467), (97.71999969482434 3.559999847412147), (97.71999969482434 3.709999847412149), (97.71999969482434 3.859999847412148), (97.71999969482434 4.009999847412146), (97.71999969482434 4.1599998474121485), (97.71999969482434 4.309999847412151), (97.71999969482434 4.459999847412149), (97.71999969482434 4.609999847412148), (97.71999969482434 4.75999984741215), (97.71999969482434 4.909999847412152), (97.86999969482434 2.359999847412144), (97.86999969482434 2.5099998474121445), (97.86999969482434 2.659999847412145), (97.86999969482434 2.8099998474121453), (97.86999969482434 2.9599998474121456), (97.86999969482434 3.109999847412146), (97.86999969482434 3.2599998474121463), (97.86999969482434 3.4099998474121467), (97.86999969482434 3.559999847412147), (97.86999969482434 3.859999847412148), (97.86999969482434 4.009999847412146), (97.86999969482434 4.1599998474121485), (97.86999969482434 4.309999847412151), (97.86999969482434 4.459999847412149), (97.86999969482434 4.609999847412148), (97.86999969482434 4.75999984741215), (98.01999969482436 2.359999847412144), (98.01999969482436 2.5099998474121445), (98.01999969482436 2.659999847412145), (98.01999969482436 2.8099998474121453), (98.01999969482436 4.009999847412146), (98.01999969482436 4.1599998474121485), (98.01999969482436 4.309999847412151), (98.01999969482436 4.459999847412149), (98.16999969482436 2.359999847412144), (98.16999969482436 4.309999847412151), (98.16999969482436 4.459999847412149))",96.93470557717725,4.212205729765089,6.5,1840.3089316954301,2017-06-16 12:00:00.000000000
2,Aceh,2018,"MULTIPOINT ((95.31999969482423 5.209999847412149), (95.31999969482423 5.359999847412151), (95.31999969482423 5.509999847412153), (95.31999969482423 5.809999847412151), (95.46999969482424 4.909999847412152), (95.46999969482424 5.059999847412151), (95.46999969482424 5.209999847412149), (95.46999969482424 5.359999847412151), (95.46999969482424 5.509999847412153), (95.61999969482426 4.75999984741215), (95.61999969482426 4.909999847412152), (95.61999969482426 5.059999847412151), (95.61999969482426 5.209999847412149), (95.61999969482426 5.359999847412151), (95.61999969482426 5.509999847412153), (95.76999969482426 2.8099998474121453), (95.76999969482426 4.609999847412148), (95.76999969482426 4.75999984741215), (95.76999969482426 4.909999847412152), (95.76999969482426 5.059999847412151), (95.76999969482426 5.209999847412149), (95.76999969482426 5.359999847412151), (95.76999969482426 5.509999847412153), (95.91999969482428 2.659999847412145), (95.91999969482428 2.8099998474121453), (95.91999969482428 4.459999847412149), (95.91999969482428 4.609999847412148), (95.91999969482428 4.75999984741215), (95.91999969482428 4.909999847412152), (95.91999969482428 5.059999847412151), (95.91999969482428 5.209999847412149), (95.91999969482428 5.359999847412151), (96.06999969482428 2.659999847412145), (96.06999969482428 4.309999847412151), (96.06999969482428 4.459999847412149), (96.06999969482428 4.609999847412148), (96.06999969482428 4.75999984741215), (96.06999969482428 4.909999847412152), (96.06999969482428 5.059999847412151), (96.06999969482428 5.209999847412149), (96.21999969482428 2.5099998474121445), (96.21999969482428 4.1599998474121485), (96.21999969482428 4.309999847412151), (96.21999969482428 4.459999847412149), (96.21999969482428 4.609999847412148), (96.21999969482428 4.75999984741215), (96.21999969482428 4.909999847412152), (96.21999969482428 5.059999847412151), (96.21999969482428 5.209999847412149), (96.36999969482429 2.359999847412144), (96.36999969482429 4.009999847412146), (96.36999969482429 4.1599998474121485), (96.36999969482429 4.309999847412151), (96.36999969482429 4.459999847412149), (96.36999969482429 4.609999847412148), (96.36999969482429 4.75999984741215), (96.36999969482429 4.909999847412152), (96.36999969482429 5.059999847412151), (96.36999969482429 5.209999847412149), (96.51999969482428 3.859999847412148), (96.51999969482428 4.009999847412146), (96.51999969482428 4.1599998474121485), (96.51999969482428 4.309999847412151), (96.51999969482428 4.459999847412149), (96.51999969482428 4.609999847412148), (96.51999969482428 4.75999984741215), (96.51999969482428 4.909999847412152), (96.51999969482428 5.059999847412151), (96.6699996948243 3.859999847412148), (96.6699996948243 4.009999847412146), (96.6699996948243 4.1599998474121485), (96.6699996948243 4.309999847412151), (96.6699996948243 4.459999847412149), (96.6699996948243 4.609999847412148), (96.6699996948243 4.75999984741215), (96.6699996948243 4.909999847412152), (96.6699996948243 5.059999847412151), (96.6699996948243 5.209999847412149), (96.8199996948243 3.859999847412148), (96.8199996948243 4.009999847412146), (96.8199996948243 4.1599998474121485), (96.8199996948243 4.309999847412151), (96.8199996948243 4.459999847412149), (96.8199996948243 4.609999847412148), (96.8199996948243 4.75999984741215), (96.8199996948243 4.909999847412152), (96.8199996948243 5.059999847412151), (96.8199996948243 5.209999847412149), (96.96999969482432 3.709999847412149), (96.96999969482432 3.859999847412148), (96.96999969482432 4.009999847412146), (96.96999969482432 4.1599998474121485), (96.96999969482432 4.309999847412151), (96.96999969482432 4.459999847412149), (96.96999969482432 4.609999847412148), (96.96999969482432 4.75999984741215), (96.96999969482432 4.909999847412152), (96.96999969482432 5.059999847412151), (96.96999969482432 5.209999847412149), (97.11999969482432 2.0599998474121435), (97.11999969482432 2.209999847412144), (97.11999969482432 3.4099998474121467), (97.11999969482432 3.559999847412147), (97.11999969482432 3.709999847412149), (97.11999969482432 3.859999847412148), (97.11999969482432 4.009999847412146), (97.11999969482432 4.1599998474121485), (97.11999969482432 4.309999847412151), (97.11999969482432 4.459999847412149), (97.11999969482432 4.609999847412148), (97.11999969482432 4.75999984741215), (97.11999969482432 4.909999847412152), (97.11999969482432 5.059999847412151), (97.11999969482432 5.209999847412149), (97.26999969482432 2.209999847412144), (97.26999969482432 3.2599998474121463), (97.26999969482432 3.4099998474121467), (97.26999969482432 3.559999847412147), (97.26999969482432 3.709999847412149), (97.26999969482432 3.859999847412148), (97.26999969482432 4.009999847412146), (97.26999969482432 4.1599998474121485), (97.26999969482432 4.309999847412151), (97.26999969482432 4.459999847412149), (97.26999969482432 4.609999847412148), (97.26999969482432 4.75999984741215), (97.26999969482432 4.909999847412152), (97.26999969482432 5.059999847412151), (97.41999969482433 2.9599998474121456), (97.41999969482433 3.109999847412146), (97.41999969482433 3.2599998474121463), (97.41999969482433 3.4099998474121467), (97.41999969482433 3.559999847412147), (97.41999969482433 3.709999847412149), (97.41999969482433 3.859999847412148), (97.41999969482433 4.009999847412146), (97.41999969482433 4.1599998474121485), (97.41999969482433 4.309999847412151), (97.41999969482433 4.459999847412149), (97.41999969482433 4.609999847412148), (97.41999969482433 4.75999984741215), (97.41999969482433 4.909999847412152), (97.41999969482433 5.059999847412151), (97.41999969482433 5.209999847412149), (97.56999969482432 2.9599998474121456), (97.56999969482432 3.109999847412146), (97.56999969482432 3.2599998474121463), (97.56999969482432 3.4099998474121467), (97.56999969482432 3.559999847412147), (97.56999969482432 3.709999847412149), (97.56999969482432 3.859999847412148), (97.56999969482432 4.009999847412146), (97.56999969482432 4.1599998474121485), (97.56999969482432 4.309999847412151), (97.56999969482432 4.459999847412149), (97.56999969482432 4.609999847412148), (97.56999969482432 4.75999984741215), (97.56999969482432 4.909999847412152), (97.56999969482432 5.059999847412151), (97.71999969482434 2.359999847412144), (97.71999969482434 2.5099998474121445), (97.71999969482434 2.659999847412145), (97.71999969482434 2.8099998474121453), (97.71999969482434 2.9599998474121456), (97.71999969482434 3.109999847412146), (97.71999969482434 3.2599998474121463), (97.71999969482434 3.4099998474121467), (97.71999969482434 3.559999847412147), (97.71999969482434 3.709999847412149), (97.71999969482434 3.859999847412148), (97.71999969482434 4.009999847412146), (97.71999969482434 4.1599998474121485), (97.71999969482434 4.309999847412151), (97.71999969482434 4.459999847412149), (97.71999969482434 4.609999847412148), (97.71999969482434 4.75999984741215), (97.71999969482434 4.909999847412152), (97.86999969482434 2.359999847412144), (97.86999969482434 2.5099998474121445), (97.86999969482434 2.659999847412145), (97.86999969482434 2.8099998474121453), (97.86999969482434 2.9599998474121456), (97.86999969482434 3.109999847412146), (97.86999969482434 3.2599998474121463), (97.86999969482434 3.4099998474121467), (97.86999969482434 3.559999847412147), (97.86999969482434 3.859999847412148), (97.86999969482434 4.009999847412146), (97.86999969482434 4.1599998474121485), (97.86999969482434 4.309999847412151), (97.86999969482434 4.459999847412149), (97.86999969482434 4.609999847412148), (97.86999969482434 4.75999984741215), (98.01999969482436 2.359999847412144), (98.01999969482436 2.5099998474121445), (98.01999969482436 2.659999847412145), (98.01999969482436 2.8099998474121453), (98.01999969482436 4.009999847412146), (98.01999969482436 4.1599998474121485), (98.01999969482436 4.309999847412151), (98.01999969482436 4.459999847412149), (98.16999969482436 2.359999847412144), (98.16999969482436 4.309999847412151), (98.16999969482436 4.459999847412149))",96.93470557717725,4.212205729765089,6.5,1856.0136276356286,2018-06-16 12:00:00.000000000
